"positionId","warehouse","product","eventTime"
"2700","W-1","P-42","1543952022468"
"2701","W-2","P-66","1543992297279"
"2702","W-3","P-49","1544015082763"
"2703","W-4","P-84","1544013027258"
"2704","W-5","P-60","1543978524837"
"2705","W-6","P-2","1544001910985"
"2706","W-7","P-33","1543947921949"
"2707","W-8","P-5","1544020526741"
"2708","W-9","P-29","1543960132372"
"2709","W-10","P-94","1544002585460"
"2710","W-11","P-25","1544018157660"
"2711","W-12","P-63","1543995038785"
"2712","W-13","P-78","1543974605941"
"2713","W-14","P-16","1544024830023"
"2714","W-15","P-1","1543948085752"
"2715","W-16","P-79","1543970287847"
"2716","W-17","P-80","1543951071946"
"2717","W-18","P-92","1543973987223"
"2718","W-19","P-9","1543952137545"
"2719","W-20","P-11","1543943063864"
"2720","W-21","P-51","1543999133083"
"2721","W-22","P-59","1543945281304"
"2722","W-23","P-22","1544012107100"
"2723","W-24","P-11","1543974282494"
"2724","W-25","P-29","1543971496435"
"2725","W-26","P-90","1543997896719"
"2726","W-27","P-89","1543969617289"
"2727","W-28","P-95","1543961505654"
"2728","W-29","P-81","1544022081594"
"2729","W-30","P-63","1544018985874"
"2730","W-31","P-17","1543959172105"
"2731","W-32","P-30","1543957178349"
"2732","W-33","P-67","1544001306676"
"2733","W-34","P-15","1543947203301"
"2734","W-35","P-2","1543941145481"
"2735","W-36","P-57","1544004927144"
"2736","W-37","P-73","1544011437266"
"2737","W-38","P-93","1543950499059"
"2738","W-39","P-85","1543960580970"
"2739","W-40","P-89","1543995065602"
"2740","W-41","P-32","1543969625951"
"2741","W-42","P-15","1543986083056"
"2742","W-43","P-67","1544002664237"
"2743","W-44","P-48","1543959473901"
"2744","W-45","P-48","1543993680808"
"2745","W-46","P-76","1544001765907"
"2746","W-47","P-34","1544025538647"
"2747","W-48","P-84","1543976179089"
"2748","W-49","P-96","1543978711151"
"2749","W-50","P-70","1544014721078"
"2750","W-1","P-62","1543959483082"
"2751","W-2","P-89","1544020425329"
"2752","W-3","P-29","1543945665536"
"2753","W-4","P-85","1543977661728"
"2754","W-5","P-86","1544003163423"
"2755","W-6","P-73","1543979506861"
"2756","W-7","P-42","1543973799164"
"2757","W-8","P-97","1543984533571"
"2758","W-9","P-95","1543995311637"
"2759","W-10","P-40","1543974403001"
"2760","W-11","P-51","1543951032411"
"2761","W-12","P-55","1543980461163"
"2762","W-13","P-7","1544015694887"
"2763","W-14","P-82","1543960701782"
"2764","W-15","P-91","1544015875842"
"2765","W-16","P-94","1543986510070"
"2766","W-17","P-37","1544005782447"
"2767","W-18","P-62","1544002939079"
"2768","W-19","P-74","1543951886406"
"2769","W-20","P-73","1543989303763"
"2770","W-21","P-71","1543998105104"
"2771","W-22","P-7","1543941867216"
"2772","W-23","P-20","1543969016722"
"2773","W-24","P-30","1544025327028"
"2774","W-25","P-28","1544013069508"
"2775","W-26","P-47","1543995406635"
"2776","W-27","P-24","1544011125010"
"2777","W-28","P-1","1544006561528"
"2778","W-29","P-82","1543995838953"
"2779","W-30","P-94","1543979699515"
"2780","W-31","P-2","1544011058609"
"2781","W-32","P-55","1543941953108"
"2782","W-33","P-47","1543962882910"
"2783","W-34","P-3","1544024729130"
"2784","W-35","P-83","1544006943938"
"2785","W-36","P-60","1544015311095"
"2786","W-37","P-18","1543982379850"
"2787","W-38","P-58","1543958767400"
"2788","W-39","P-15","1543972028296"
"2789","W-40","P-47","1543960284964"
"2790","W-41","P-17","1543972249090"
"2791","W-42","P-56","1543980848667"
"2792","W-43","P-58","1543950626873"
"2793","W-44","P-4","1544017500209"
"2794","W-45","P-10","1543986697647"
"2795","W-46","P-26","1543988418767"
"2796","W-47","P-27","1544020548263"
"2797","W-48","P-80","1544007075250"
"2798","W-49","P-6","1544007328457"
"2799","W-50","P-34","1544022626413"
"2800","W-1","P-25","1543941513889"
"2801","W-2","P-2","1544004738028"
"2802","W-3","P-100","1543941067076"
"2803","W-4","P-90","1543987196277"
"2804","W-5","P-76","1543976322792"
"2805","W-6","P-27","1543977635262"
"2806","W-7","P-92","1544021231624"
"2807","W-8","P-73","1544006394331"
"2808","W-9","P-4","1543973493707"
"2809","W-10","P-97","1543954242076"
"2810","W-11","P-13","1544013146042"
"2811","W-12","P-70","1543985261600"
"2812","W-13","P-24","1543981330582"
"2813","W-14","P-74","1543977933893"
"2814","W-15","P-31","1543943508028"
"2815","W-16","P-9","1544017940510"
"2816","W-17","P-36","1544001201753"
"2817","W-18","P-8","1543981634046"
"2818","W-19","P-76","1543961447010"
"2819","W-20","P-39","1543950604332"
"2820","W-21","P-16","1544016941594"
"2821","W-22","P-67","1543968668827"
"2822","W-23","P-60","1544003153057"
"2823","W-24","P-68","1543974450107"
"2824","W-25","P-66","1543954503381"
"2825","W-26","P-87","1544023737038"
"2826","W-27","P-74","1543947873302"
"2827","W-28","P-18","1543995293349"
"2828","W-29","P-10","1543971621732"
"2829","W-30","P-29","1544011287655"
"2830","W-31","P-20","1543955929386"
"2831","W-32","P-80","1543950572799"
"2832","W-33","P-41","1543985861177"
"2833","W-34","P-88","1544026086671"
"2834","W-35","P-6","1543971503217"
"2835","W-36","P-42","1543971024144"
"2836","W-37","P-73","1543971282607"
"2837","W-38","P-74","1543943678665"
"2838","W-39","P-96","1543970755228"
"2839","W-40","P-56","1543964340382"
"2840","W-41","P-38","1543945350558"
"2841","W-42","P-50","1544019666801"
"2842","W-43","P-78","1544004588950"
"2843","W-44","P-95","1543962404100"
"2844","W-45","P-99","1543944263304"
"2845","W-46","P-98","1544000142276"
"2846","W-47","P-69","1543966107979"
"2847","W-48","P-42","1543998826033"
"2848","W-49","P-28","1544007546653"
"2849","W-50","P-99","1543972448470"
"2850","W-1","P-16","1544024409888"
"2851","W-2","P-8","1543948818640"
"2852","W-3","P-15","1543973035330"
"2853","W-4","P-64","1543981989956"
"2854","W-5","P-65","1544006665793"
"2855","W-6","P-50","1543959182265"
"2856","W-7","P-64","1543973867515"
"2857","W-8","P-68","1543956346471"
"2858","W-9","P-49","1543962307743"
"2859","W-10","P-65","1543988627117"
"2860","W-11","P-17","1543947659244"
"2861","W-12","P-15","1543991388434"
"2862","W-13","P-69","1543976234012"
"2863","W-14","P-89","1543959226896"
"2864","W-15","P-21","1543992804163"
"2865","W-16","P-73","1544019556697"
"2866","W-17","P-72","1543979369898"
"2867","W-18","P-31","1544004260508"
"2868","W-19","P-27","1543951201457"
"2869","W-20","P-68","1543976646332"
"2870","W-21","P-29","1544011844202"
"2871","W-22","P-40","1543985921361"
"2872","W-23","P-71","1544021525974"
"2873","W-24","P-97","1543944689963"
"2874","W-25","P-30","1543965535129"
"2875","W-26","P-34","1543942972544"
"2876","W-27","P-29","1543998878351"
"2877","W-28","P-61","1544010716678"
"2878","W-29","P-88","1543985233843"
"2879","W-30","P-42","1544021927108"
"2880","W-31","P-54","1543977634724"
"2881","W-32","P-79","1544014350572"
"2882","W-33","P-3","1544026297461"
"2883","W-34","P-48","1543970735694"
"2884","W-35","P-50","1544009622495"
"2885","W-36","P-54","1543999533729"
"2886","W-37","P-50","1543978368033"
"2887","W-38","P-92","1543996264324"
"2888","W-39","P-13","1543983489609"
"2889","W-40","P-85","1543963782995"
"2890","W-41","P-12","1543949355872"
"2891","W-42","P-43","1543991864247"
"2892","W-43","P-65","1543943855742"
"2893","W-44","P-96","1544009777577"
"2894","W-45","P-47","1543947907477"
"2895","W-46","P-3","1543959493736"
"2896","W-47","P-48","1543957259415"
"2897","W-48","P-49","1543966319749"
"2898","W-49","P-28","1543953441859"
"2899","W-50","P-79","1543990077111"
"2900","W-1","P-38","1544003753704"
"2901","W-2","P-43","1544023400044"
"2902","W-3","P-16","1543991956672"
"2903","W-4","P-14","1543956176497"
"2904","W-5","P-20","1544011061493"
"2905","W-6","P-65","1543987600524"
"2906","W-7","P-6","1544006173919"
"2907","W-8","P-87","1544021671535"
"2908","W-9","P-23","1543967278153"
"2909","W-10","P-96","1544020940767"
"2910","W-11","P-9","1543957861772"
"2911","W-12","P-39","1543951961305"
"2912","W-13","P-36","1543981435899"
"2913","W-14","P-99","1544019838020"
"2914","W-15","P-60","1544018694941"
"2915","W-16","P-12","1543951505878"
"2916","W-17","P-15","1543949112312"
"2917","W-18","P-67","1543989974765"
"2918","W-19","P-90","1543941210556"
"2919","W-20","P-2","1544023119971"
"2920","W-21","P-96","1544002394207"
"2921","W-22","P-96","1544014732814"
"2922","W-23","P-89","1543996053025"
"2923","W-24","P-6","1543989140424"
"2924","W-25","P-53","1543992414167"
"2925","W-26","P-45","1543980832018"
"2926","W-27","P-31","1543944708597"
"2927","W-28","P-80","1543980897306"
"2928","W-29","P-13","1543976217793"
"2929","W-30","P-98","1543987880082"
"2930","W-31","P-47","1544018856922"
"2931","W-32","P-9","1543993119657"
"2932","W-33","P-65","1543978560604"
"2933","W-34","P-50","1543941974897"
"2934","W-35","P-97","1543997178428"
"2935","W-36","P-61","1544021501439"
"2936","W-37","P-84","1543970677801"
"2937","W-38","P-64","1543992069835"
"2938","W-39","P-27","1544007692834"
"2939","W-40","P-11","1543982998363"
"2940","W-41","P-53","1543997763215"
"2941","W-42","P-6","1544002739591"
"2942","W-43","P-52","1543987504190"
"2943","W-44","P-44","1543982466440"
"2944","W-45","P-73","1543982113271"
"2945","W-46","P-54","1543962199449"
"2946","W-47","P-25","1544026386409"
"2947","W-48","P-87","1543964896325"
"2948","W-49","P-94","1544012127785"
"2949","W-50","P-69","1543978675346"
"2950","W-1","P-87","1543982645215"
"2951","W-2","P-35","1543948826475"
"2952","W-3","P-50","1544011875153"
"2953","W-4","P-41","1543943170945"
"2954","W-5","P-23","1543969088702"
"2955","W-6","P-34","1543952748129"
"2956","W-7","P-16","1544025846354"
"2957","W-8","P-42","1544026070381"
"2958","W-9","P-51","1544023510572"
"2959","W-10","P-3","1543947350408"
"2960","W-11","P-87","1544018626128"
"2961","W-12","P-58","1543997001055"
"2962","W-13","P-68","1543949955255"
"2963","W-14","P-94","1544001235153"
"2964","W-15","P-40","1544009101906"
"2965","W-16","P-16","1544001709152"
"2966","W-17","P-55","1543993360779"
"2967","W-18","P-84","1544020564237"
"2968","W-19","P-69","1543959094814"
"2969","W-20","P-28","1543990243489"
"2970","W-21","P-61","1544024870847"
"2971","W-22","P-13","1543996455284"
"2972","W-23","P-80","1544016913191"
"2973","W-24","P-56","1543943240595"
"2974","W-25","P-46","1544025289082"
"2975","W-26","P-46","1544020801642"
"2976","W-27","P-63","1543989698110"
"2977","W-28","P-35","1543993562005"
"2978","W-29","P-82","1544023147954"
"2979","W-30","P-46","1543955961740"
"2980","W-31","P-76","1543946120376"
"2981","W-32","P-8","1543955831646"
"2982","W-33","P-29","1543948110710"
"2983","W-34","P-2","1543957717509"
"2984","W-35","P-10","1544013036559"
"2985","W-36","P-25","1543990029231"
"2986","W-37","P-43","1543986748205"
"2987","W-38","P-89","1544001107357"
"2988","W-39","P-68","1543961153149"
"2989","W-40","P-64","1543987274173"
"2990","W-41","P-99","1543941234253"
"2991","W-42","P-77","1543962536587"
"2992","W-43","P-4","1543959701558"
"2993","W-44","P-38","1544002296727"
"2994","W-45","P-79","1543940277369"
"2995","W-46","P-40","1544009173339"
"2996","W-47","P-39","1544008951825"
"2997","W-48","P-8","1544011386561"
"2998","W-49","P-60","1543951276518"
"2999","W-50","P-87","1543946391595"
"3000","W-1","P-54","1543974639404"
"3001","W-2","P-100","1543959994984"
"3002","W-3","P-84","1543980743371"
"3003","W-4","P-23","1544006844538"
"3004","W-5","P-47","1543993950837"
"3005","W-6","P-8","1543972644676"
"3006","W-7","P-55","1543997235398"
"3007","W-8","P-72","1544023778641"
"3008","W-9","P-44","1543968997652"
"3009","W-10","P-12","1543989830947"
"3010","W-11","P-11","1543955684505"
"3011","W-12","P-66","1543989948639"
"3012","W-13","P-59","1544018815942"
"3013","W-14","P-35","1543947441295"
"3014","W-15","P-40","1543980243480"
"3015","W-16","P-62","1544007367907"
"3016","W-17","P-69","1543983157570"
"3017","W-18","P-89","1543945656799"
"3018","W-19","P-44","1543975042795"
"3019","W-20","P-97","1543944861314"
"3020","W-21","P-8","1544003651036"
"3021","W-22","P-68","1543993933865"
"3022","W-23","P-33","1544008255850"
"3023","W-24","P-11","1543976866146"
"3024","W-25","P-22","1543963632522"
"3025","W-26","P-63","1543949019201"
"3026","W-27","P-81","1544011889913"
"3027","W-28","P-90","1543990241476"
"3028","W-29","P-74","1544017312407"
"3029","W-30","P-59","1543955590352"
"3030","W-31","P-66","1543996873788"
"3031","W-32","P-79","1543948490991"
"3032","W-33","P-74","1544011393042"
"3033","W-34","P-51","1544014085925"
"3034","W-35","P-89","1543995962318"
"3035","W-36","P-13","1544023584473"
"3036","W-37","P-92","1543988176688"
"3037","W-38","P-45","1544026069851"
"3038","W-39","P-29","1543984083998"
"3039","W-40","P-7","1544018077677"
"3040","W-41","P-44","1543946203896"
"3041","W-42","P-34","1543993042623"
"3042","W-43","P-25","1544001091542"
"3043","W-44","P-44","1543961282519"
"3044","W-45","P-21","1543966010626"
"3045","W-46","P-65","1543942813596"
"3046","W-47","P-60","1543956351767"
"3047","W-48","P-93","1543942214524"
"3048","W-49","P-68","1543958123312"
"3049","W-50","P-55","1543970625387"
"3050","W-1","P-62","1543966818266"
"3051","W-2","P-75","1543956029231"
"3052","W-3","P-22","1543949687809"
"3053","W-4","P-48","1544014073559"
"3054","W-5","P-98","1543969557659"
"3055","W-6","P-1","1543982504429"
"3056","W-7","P-89","1544011404789"
"3057","W-8","P-76","1543996376966"
"3058","W-9","P-84","1544001796279"
"3059","W-10","P-85","1543953331860"
"3060","W-11","P-35","1543989187172"
"3061","W-12","P-56","1543996814078"
"3062","W-13","P-10","1543991562216"
"3063","W-14","P-10","1544012069466"
"3064","W-15","P-88","1543981819803"
"3065","W-16","P-74","1543981061647"
"3066","W-17","P-52","1544016105251"
"3067","W-18","P-79","1544010072179"
"3068","W-19","P-61","1543958020336"
"3069","W-20","P-46","1543941489987"
"3070","W-21","P-1","1544018510280"
"3071","W-22","P-62","1543955470868"
"3072","W-23","P-77","1544006594647"
"3073","W-24","P-99","1543997028767"
"3074","W-25","P-34","1543986588619"
"3075","W-26","P-86","1544006343489"
"3076","W-27","P-41","1543960729324"
"3077","W-28","P-40","1544014219585"
"3078","W-29","P-27","1543968979459"
"3079","W-30","P-25","1544018998467"
"3080","W-31","P-41","1543947255303"
"3081","W-32","P-7","1543959067617"
"3082","W-33","P-16","1543984019713"
"3083","W-34","P-15","1543978925226"
"3084","W-35","P-9","1544014541660"
"3085","W-36","P-61","1543954791503"
"3086","W-37","P-58","1543947705092"
"3087","W-38","P-82","1544020399947"
"3088","W-39","P-37","1543941183654"
"3089","W-40","P-66","1543948477005"
"3090","W-41","P-97","1543986536028"
"3091","W-42","P-24","1543946902759"
"3092","W-43","P-55","1544007466784"
"3093","W-44","P-14","1543964868302"
"3094","W-45","P-58","1543952455989"
"3095","W-46","P-62","1544005417344"
"3096","W-47","P-11","1543986389881"
"3097","W-48","P-86","1543942869317"
"3098","W-49","P-49","1543971126479"
"3099","W-50","P-75","1543985671186"
"3100","W-1","P-69","1544021515616"
"3101","W-2","P-89","1544023240433"
"3102","W-3","P-46","1544022410733"
"3103","W-4","P-21","1544006474048"
"3104","W-5","P-19","1543977365393"
"3105","W-6","P-58","1543943515071"
"3106","W-7","P-82","1544022597528"
"3107","W-8","P-98","1543996709731"
"3108","W-9","P-81","1544025773107"
"3109","W-10","P-42","1544004130835"
"3110","W-11","P-71","1543980622751"
"3111","W-12","P-37","1543980038120"
"3112","W-13","P-88","1543984317504"
"3113","W-14","P-14","1543960902895"
"3114","W-15","P-99","1544001926330"
"3115","W-16","P-22","1543992245720"
"3116","W-17","P-84","1543955772277"
"3117","W-18","P-58","1543953856044"
"3118","W-19","P-15","1543994462932"
"3119","W-20","P-48","1544006087645"
"3120","W-21","P-48","1544003224183"
"3121","W-22","P-3","1544007272018"
"3122","W-23","P-91","1543996765202"
"3123","W-24","P-98","1543940279444"
"3124","W-25","P-47","1544017890637"
"3125","W-26","P-79","1543964295409"
"3126","W-27","P-98","1543959553933"
"3127","W-28","P-61","1544013251518"
"3128","W-29","P-34","1543950539031"
"3129","W-30","P-10","1543994134063"
"3130","W-31","P-96","1544022330191"
"3131","W-32","P-68","1543986805807"
"3132","W-33","P-82","1543973653881"
"3133","W-34","P-53","1544018476623"
"3134","W-35","P-73","1544008632280"
"3135","W-36","P-11","1543953669525"
"3136","W-37","P-64","1543955771216"
"3137","W-38","P-41","1543979075194"
"3138","W-39","P-15","1544021430536"
"3139","W-40","P-73","1543954247141"
"3140","W-41","P-38","1543970779480"
"3141","W-42","P-37","1543966214419"
"3142","W-43","P-52","1543942130916"
"3143","W-44","P-7","1543986462447"
"3144","W-45","P-18","1544023110314"
"3145","W-46","P-78","1543976340752"
"3146","W-47","P-53","1543947984534"
"3147","W-48","P-35","1543967813118"
"3148","W-49","P-98","1543971209924"
"3149","W-50","P-88","1543963883763"
"3150","W-1","P-29","1543991355979"
"3151","W-2","P-28","1543972218687"
"3152","W-3","P-2","1543970740876"
"3153","W-4","P-53","1544015429636"
"3154","W-5","P-33","1543969564030"
"3155","W-6","P-9","1543989316104"
"3156","W-7","P-54","1543982190875"
"3157","W-8","P-22","1543962032910"
"3158","W-9","P-58","1543999147478"
"3159","W-10","P-3","1543999561382"
"3160","W-11","P-75","1543960523924"
"3161","W-12","P-30","1543946840147"
"3162","W-13","P-67","1543995994601"
"3163","W-14","P-91","1543962051593"
"3164","W-15","P-57","1544009541205"
"3165","W-16","P-29","1543959540416"
"3166","W-17","P-41","1544016301319"
"3167","W-18","P-83","1543996420839"
"3168","W-19","P-41","1544007290698"
"3169","W-20","P-50","1544005887603"
"3170","W-21","P-76","1543969093769"
"3171","W-22","P-44","1543981187055"
"3172","W-23","P-59","1544004886327"
"3173","W-24","P-43","1543983150576"
"3174","W-25","P-49","1544020495198"
"3175","W-26","P-33","1543956456972"
"3176","W-27","P-61","1544011222198"
"3177","W-28","P-58","1544018744606"
"3178","W-29","P-50","1543975340045"
"3179","W-30","P-27","1544023584200"
"3180","W-31","P-37","1543973374142"
"3181","W-32","P-1","1543985246806"
"3182","W-33","P-57","1543980825470"
"3183","W-34","P-28","1544010856128"
"3184","W-35","P-15","1543943449527"
"3185","W-36","P-75","1543998064860"
"3186","W-37","P-84","1543965812884"
"3187","W-38","P-3","1544015759481"
"3188","W-39","P-86","1544013583889"
"3189","W-40","P-28","1544022359734"
